Row_ID,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount
3906,2332,2,2006,2000,BO,BO.44,BO.44.2,D,A,A,?,?,D,?,A,B,A,A,B,5,2.1463451,0.6535951999999999,1.6757493000000003,0.6546456,1.9604551,1.3067607,1.0921077,-0.056666199999999986,E,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3907,2334,1,2005,1999,AU,AU.11,AU.11.3,B,C,A,A,A,B,C,A,B,A,B,C,4,-0.4569876,0.0484052,-0.5457227,-0.0219024,-0.1032038,-0.672389,-0.8616229,0.3279621,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3908,2335,1,2005,2000,AJ,AJ.58,AJ.58.1,D,C,A,?,?,D,?,A,B,B,A,D,5,2.130275,0.8265066999999999,1.4674863,1.1620566,1.9664022,0.7219055,1.2272713,-0.2311491,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3909,2335,1,2006,2001,X,X.24,X.24.1,B,C,A,A,A,C,C,A,B,A,A,B,2,-0.7221419,-1.3348862,-1.193652,-1.3749983,-0.9655396,-1.1964192,-0.7878972,-0.8667266,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3910,2335,2,2005,2001,X,X.24,X.24.1,B,C,A,A,A,C,C,A,B,B,A,D,2,-0.7221419,-1.3348862,-1.193652,-1.3749983,-0.9655396,-1.1964192,-0.7878972,-0.8667266,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3911,2335,2,2006,2005,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,A,A,E,5,2.130275,1.0858738,1.5831879,1.8386046000000005,1.9545078,1.8588638,1.3255723,0.8403622,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3912,2335,3,2005,2002,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,B,A,D,5,0.6357693,0.0484052,1.6757493000000003,0.3163716,0.9375463,0.4715876,1.2272713,-0.3296035,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3913,2335,4,2006,2001,Y,Y.10,Y.10.2,B,C,A,A,A,C,C,B,B,A,D,D,2,-0.6337571999999999,-0.6432405,-0.9622487,-0.6984504,-0.608711,-1.0654117,-0.984499,-0.8995447,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3914,2335,5,2005,2005,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,A,C,D,5,2.130275,1.0858738,1.5831879,1.8386046000000005,1.9545078,1.8588638,1.3255723,0.8403622,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3915,2335,6,2005,2001,Y,Y.10,Y.10.2,B,C,A,A,A,C,C,B,B,B,A,B,2,-0.6337571999999999,-0.6432405,-0.9622487,-0.6984504,-0.608711,-1.0654117,-0.984499,-0.8995447,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3916,2335,6,2006,2001,BW,BW.112,BW.112.0,D,C,A,?,?,D,?,B,B,A,A,B,4,0.5634545,-0.12450619999999997,1.4906267,0.1472346,0.7115549,0.4142718,1.0429572,-0.4794728,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3917,2335,7,2006,1995,BT,BT.43,BT.43.2,A,?,A,A,A,B,C,A,B,A,A,B,2,-0.4891275,-0.6778228000000001,-1.0085294,-0.7322778,-0.816861,-0.510969,-0.8124724,0.8802909,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3918,2335,8,2005,2001,BW,BW.112,BW.112.0,D,C,A,?,?,D,?,B,B,A,A,D,4,0.5634545,-0.12450619999999997,1.4906267,0.1472346,0.7115549,0.4142718,1.0429572,-0.4794728,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3919,2335,9,2005,1995,BT,BT.43,BT.43.2,A,?,A,A,A,B,C,A,B,C,A,C,2,-0.4891275,-0.6778228000000001,-1.0085294,-0.7322778,-0.816861,-0.510969,-0.8124724,0.8802909,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3920,2336,1,2005,1995,BV,BV.24,BV.24.2,B,?,A,A,A,D,C,A,B,B,D,C,4,-0.0954137,0.3077724,0.472452,0.2318031,0.550982,-0.2185415,-0.8616229,-0.2727188,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3921,2336,1,2006,1995,BV,BV.24,BV.24.2,B,?,A,A,A,D,C,A,B,A,B,D,4,-0.0954137,0.3077724,0.472452,0.2318031,0.550982,-0.2185415,-0.8616229,-0.2727188,L,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3922,2337,2,2005,1995,K,K.7,K.7.5,B,?,A,A,A,B,C,A,B,A,F,B,2,-0.7141069,-1.0755191000000002,-0.5457227,0.1472346,-0.1983581,-0.7706447,-0.9353486,-0.3514822,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3923,2337,2,2006,2005,AU,AU.11,AU.11.2,B,C,B,A,A,B,C,A,A,B,B,B,4,-0.0632738,1.345241,-0.0829161,1.2466251,0.1406291,-0.16356510000000002,-0.542145,0.5499219,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3924,2337,3,2005,2005,AU,AU.11,AU.11.2,B,C,B,A,A,B,C,A,A,A,B,C,4,-0.0632738,1.345241,-0.0829161,1.2466251,0.1406291,-0.16356510000000002,-0.542145,0.5499219,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3925,2338,2,2005,1992,AQ,AQ.17,AQ.17.2,B,?,E,A,A,D,C,A,B,A,A,D,4,-0.0954137,-0.2974176,0.6575747,-0.3601764,0.5271934,-0.1986564,-0.8616229,-0.460329,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3926,2338,2,2006,1992,AQ,AQ.17,AQ.17.2,B,?,E,A,A,D,C,A,B,A,C,D,4,-0.0954137,-0.2974176,0.6575747,-0.3601764,0.5271934,-0.1986564,-0.8616229,-0.460329,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3927,2339,1,2005,2000,AJ,AJ.129,AJ.129.3,G,C,A,A,C,E,A,A,B,B,F,C,4,0.7000491,0.2213167,0.7269956,0.1472346,0.5807177,0.35461659999999995,0.3548508,-0.0965949,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3928,2339,1,2006,2000,AJ,AJ.129,AJ.129.3,G,C,A,A,C,E,A,A,B,A,A,D,4,0.7000491,0.2213167,0.7269956,0.1472346,0.5807177,0.35461659999999995,0.3548508,-0.0965949,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3929,2340,2,2006,2005,BP,BP.8,BP.8.0,B,A,A,A,A,F,C,A,B,A,A,B,2,-1.3729751,-1.4386331,-1.3787748,-1.4764806,-1.4413111,-1.3847425,-0.7387468,-1.1232548,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3930,2340,3,2006,2005,AJ,AJ.49,AJ.49.1,D,C,A,?,?,D,?,A,B,B,B,B,5,2.130275,1.0858738,1.5831879,1.8386046000000005,1.9545078,2.2097769,1.6327626,1.1844053999999995,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3931,2340,4,2005,1996,AJ,AJ.9,AJ.9.1,I,?,E,?,?,B,?,A,B,B,A,D,5,-0.5855473000000001,0.2040255,1.6294687,0.1303209,-0.4481380999999999,1.1699046,1.4361608,0.2933937,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3932,2340,5,2005,2005,BP,BP.8,BP.8.0,B,A,A,A,A,F,C,A,B,B,F,B,2,-1.3729751,-1.4386331,-1.3787748,-1.4764806,-1.4413111,-1.3847425,-0.7387468,-1.1232548,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3933,2340,6,2005,2005,AJ,AJ.49,AJ.49.1,D,C,A,?,?,D,?,A,B,A,A,E,5,2.130275,1.0858738,1.5831879,1.8386046000000005,1.9545078,2.2097769,1.6327626,1.1844053999999995,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3934,2341,2,2005,1989,AI,AI.27,AI.27.0,A,?,C,A,A,D,C,A,B,A,A,B,5,0.1456357,-0.5567847,0.28732929999999995,-0.6138819000000001,0.8602334999999999,-0.0489335,-0.9476362,0.809185,N,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3935,2341,4,2005,1984,BO,BO.88,BO.88.3,D,?,C,?,?,C,?,A,B,B,A,C,2,-0.1757634,-1.4040507,-1.6333183999999998,-1.4088258,-0.400561,-0.8794277,-0.0875033,-1.762661,N,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3936,2342,1,2005,1999,BW,BW.115,BW.115.0,D,C,A,?,?,D,?,B,B,C,C,B,5,2.5320239,1.4316966999999998,1.4906267,1.3311936000000002,2.162658,1.2096747,1.3747227,0.5956484999999999,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,8.673171
3937,2342,1,2006,1999,BW,BW.115,BW.115.0,D,C,A,?,?,D,?,B,B,A,D,D,5,2.5320239,1.4316966999999998,1.4906267,1.3311936000000002,2.162658,1.2096747,1.3747227,0.5956484999999999,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3938,2342,2,2005,1995,BW,BW.96,BW.96.0,D,?,E,?,?,C,?,C,B,B,A,C,2,0.8768186,-1.196557,-0.9622487,-1.2396888,0.8186035,-0.591679,-0.062928,-0.8470357,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3939,2342,2,2006,2000,AJ,AJ.122,AJ.122.3,D,C,A,?,?,C,?,A,B,A,A,E,4,1.1017979,-0.7642785,-0.6151437,-0.6984504,0.6996606,-0.3694341,0.2565499,-0.5823029000000001,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3940,2342,3,2006,1997,BO,BO.52,BO.52.1,D,?,E,?,?,D,?,A,B,A,A,B,5,0.5393496,0.8265066999999999,1.6988896,0.7392141,0.7710263,0.4458539000000001,1.1289705,-0.9657279,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3941,2342,4,2006,1999,BW,BW.115,BW.115.0,D,C,A,?,?,D,?,B,B,A,B,D,5,2.5320239,1.4316966999999998,1.4906267,1.3311936000000002,2.162658,1.2096747,1.3747227,0.5956484999999999,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3942,2342,5,2006,2002,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,B,A,B,4,0.6357693,0.2213167,1.6757493000000003,0.3163716,0.9375463,0.4715876,1.2272713,-0.3296035,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3943,2343,1,2005,1998,AU,AU.27,AU.27.0,D,?,A,?,?,C,?,A,B,B,F,E,2,0.3304401,-0.7642785,-1.2862133999999998,-0.8168463,0.2952548,-0.4840657,-0.0137776,-0.9039204,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3944,2343,1,2006,1998,AU,AU.27,AU.27.0,D,?,A,?,?,C,?,A,B,B,A,D,2,0.3304401,-0.7642785,-1.2862133999999998,-0.8168463,0.2952548,-0.4840657,-0.0137776,-0.9039204,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3945,2346,1,2005,1996,BO,BO.58,BO.58.1,D,?,E,?,?,E,?,A,B,B,C,B,4,2.1463451,-0.12450619999999997,1.6988896,0.4009401,1.9545078,1.4061860000000002,1.2518466,-0.2498555,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3946,2346,1,2006,1996,BO,BO.58,BO.58.1,D,?,E,?,?,E,?,A,B,B,A,B,4,2.1463451,-0.12450619999999997,1.6988896,0.4009401,1.9545078,1.4061860000000002,1.2518466,-0.2498555,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0.0
3947,2346,4,2006,2006,BF,BF.18,BF.18.2,B,C,A,A,A,D,C,A,A,A,B,C,4,0.6438043000000001,1.0858738,0.5650133,0.9929196,0.5331405,0.2493426,-0.5544326,0.010064,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,13.19865
3948,2347,1,2005,2001,X,X.24,X.24.1,B,C,A,A,A,C,C,A,B,B,B,E,2,-0.7221419,-1.3348862,-1.193652,-1.3749983,-0.9655396,-1.1964192,-0.7878972,-0.8667266,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3949,2347,1,2006,2001,X,X.24,X.24.1,B,C,A,A,A,C,C,A,B,A,A,E,2,-0.7221419,-1.3348862,-1.193652,-1.3749983,-0.9655396,-1.1964192,-0.7878972,-0.8667266,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3950,2347,2,2005,1989,AJ,AJ.52,AJ.52.0,D,?,C,?,?,D,?,A,B,A,B,C,5,0.386685,-0.0380505,1.6063284,-0.10647089999999998,0.176312,0.09845,0.8832181999999998,-1.1944702,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3951,2347,2,2006,1989,AJ,AJ.52,AJ.52.0,D,?,C,?,?,D,?,A,B,C,A,C,5,0.386685,-0.0380505,1.6063284,-0.10647089999999998,0.176312,0.09845,0.8832181999999998,-1.1944702,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3952,2347,3,2006,1986,Y,Y.42,Y.42.0,F,?,C,C,A,D,?,A,B,B,B,B,5,-0.3123581,-0.5567847,-0.0597757,-0.5293134,0.550982,-0.4782171,-1.0213618,-1.2191931,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,14.05271
3953,2347,4,2005,1986,Y,Y.42,Y.42.0,F,?,C,C,A,D,?,A,B,B,A,E,5,-0.3123581,-0.5567847,-0.0597757,-0.5293134,0.550982,-0.4782171,-1.0213618,-1.2191931,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3954,2348,1,2005,2004,AJ,AJ.59,AJ.59.1,D,C,A,?,?,D,?,A,B,A,A,D,5,1.6481764,0.6535951999999999,1.5831879,0.8068689,1.5976793,1.6448068999999998,1.2764218,0.1922045,N,-0.2315299,2.7836161,-0.2723372000000001,-0.2514189,0.0
3955,2348,1,2006,2004,AJ,AJ.59,AJ.59.1,D,C,A,?,?,D,?,A,B,A,A,E,5,1.6481764,0.6535951999999999,1.5831879,0.8068689,1.5976793,1.6448068999999998,1.2764218,0.1922045,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3956,2348,3,2005,1990,X,X.45,X.45.3,B,?,E,A,A,B,C,A,B,A,A,C,4,-0.4810925999999999,-0.8161519,-0.2911791,-0.8675874,-0.16267520000000002,-0.7378928000000001,-1.0582247,-0.8682581,N,-0.2315299,2.7836161,-0.2723372000000001,-0.2514189,0.0
3957,2348,3,2006,2006,BW,BW.79,BW.79.2,E,C,F,A,A,C,A,B,B,A,B,D,2,-0.681967,-0.2628353,-0.9159681,-0.326349,-0.8882267,-0.5051205,-0.14894129999999994,-0.6030877,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3958,2349,2,2005,2001,BT,BT.43,BT.43.7,A,C,B,A,A,B,C,A,A,A,A,C,4,-0.4087778,0.4806838,-0.9391084,0.4009401,-0.7633367,-0.32381540000000003,-0.923061,0.983668,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3959,2349,2,2006,2006,BT,BT.63,BT.63.5,J,C,B,?,?,B,?,B,A,A,B,B,4,0.2179505,1.3971143999999998,0.7269956,1.2973661,-0.15672809999999998,1.2120141000000002,0.8709306,1.9277357,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3960,2349,3,2005,2006,BT,BT.63,BT.63.5,J,C,B,?,?,B,?,B,A,B,A,B,4,0.2179505,1.3971143999999998,0.7269956,1.2973661,-0.15672809999999998,1.2120141000000002,0.8709306,1.9277357,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3961,2350,1,2005,1996,BO,BO.38,BO.38.0,G,?,A,A,C,D,A,A,B,A,B,B,4,0.5875594,-0.6432405,0.819557,-0.6984504,0.5034049,0.1101471,0.7111916,-0.3514822,E,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3962,2350,1,2006,2002,BW,BW.112,BW.112.0,D,C,A,?,?,D,?,B,B,A,A,D,4,0.5634545,-0.12450619999999997,1.4906267,0.1472346,0.7115549,0.5686734999999999,1.0429572,-0.4288236,E,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3963,2350,2,2005,2002,BW,BW.112,BW.112.0,D,C,A,?,?,D,?,B,B,A,A,C,4,0.5634545,-0.12450619999999997,1.4906267,0.1472346,0.7115549,0.5686734999999999,1.0429572,-0.4288236,E,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3964,2350,2,2006,1995,AR,AR.16,AR.16.0,D,?,E,?,?,C,?,A,B,A,A,D,4,1.0616231000000005,-0.7296961999999999,-0.6151437,-0.7830189000000001,0.6877663,-0.4559926,0.1705366,-1.083873,E,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3965,2351,2,2005,1997,Y,Y.9,Y.9.1,F,?,A,C,A,C,?,B,B,A,B,F,2,-0.6337571999999999,-1.1619748,-1.0779504999999998,-1.0367243,-0.6443939000000001,-1.173025,-1.1688132,-1.10247,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0.0
3966,2351,2,2006,1997,Y,Y.9,Y.9.1,F,?,A,C,A,C,?,B,B,A,A,D,2,-0.6337571999999999,-1.1619748,-1.0779504999999998,-1.0367243,-0.6443939000000001,-1.173025,-1.1688132,-1.10247,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,129.1827
3967,2351,3,2005,2002,AJ,AJ.40,AJ.40.3,I,C,A,?,?,B,?,A,A,C,B,E,4,0.1376007,0.3077724,0.0096453,0.2318031,-0.0972567,0.6739475,1.0675324,0.3076149,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0.0
3968,2351,3,2006,2002,AJ,AJ.40,AJ.40.3,I,C,A,?,?,B,?,A,A,A,D,C,4,0.1376007,0.3077724,0.0096453,0.2318031,-0.0972567,0.6739475,1.0675324,0.3076149,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0.0
3969,2351,4,2006,2005,K,K.7,K.7.3,B,C,A,A,A,B,C,B,A,B,A,D,2,-0.3927078,-0.5222025,-0.3143194,-0.5293134,-0.1150981,-0.5600969,-0.542145,-0.3843003,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0.0
3970,2352,1,2005,1998,AU,AU.14,AU.14.0,B,?,A,A,A,B,C,A,B,A,A,B,2,-0.7141069,-0.6432405,-0.6845648,-0.6984504,-0.4778738,-0.8513546999999999,-0.8370476,-0.4621887,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3971,2353,2,2005,1989,AU,AU.2,AU.2.5,F,?,D,B,A,C,?,A,B,A,E,B,4,-1.1721007,-0.8161519,-1.2862133999999998,-0.8675874,-0.7811781999999999,-1.0876361,-1.4637159,-0.8465981,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3972,2353,2,2006,1989,AU,AU.2,AU.2.5,F,?,D,B,A,C,?,A,B,A,A,C,4,-1.1721007,-0.8161519,-1.2862133999999998,-0.8675874,-0.7811781999999999,-1.0876361,-1.4637159,-0.8465981,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3973,2355,1,2005,2000,X,X.24,X.24.8,B,C,A,A,A,C,C,A,B,A,A,B,2,-0.7221419,-0.9890633,-1.193652,-1.0367243,-0.9655396,-1.1964192,-0.7878972,-0.9137658,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0.0
3974,2355,2,2006,1990,L,L.28,L.28.5,F,?,D,C,A,B,?,A,B,A,A,E,4,-0.3605679,-0.9026076,-0.036635400000000005,-0.8675874,0.2001005,-0.4910839,-1.1565256000000002,-0.7590832,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0.0
3975,2355,3,2006,1988,Y,Y.4,Y.4.0,C,?,C,B,A,B,?,A,B,B,A,C,5,-0.8828415000000001,-0.2974176,0.17162760000000002,-0.3601764,0.051421900000000006,-0.6232612,-1.525154,-1.1189885,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0.0
3976,2355,5,2005,1990,L,L.28,L.28.5,F,?,D,C,A,B,?,A,B,A,B,D,4,-0.3605679,-0.9026076,-0.036635400000000005,-0.8675874,0.2001005,-0.4910839,-1.1565256000000002,-0.7590832,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0.0
3977,2355,6,2005,1988,Y,Y.4,Y.4.0,C,?,C,B,A,B,?,A,B,A,A,D,5,-0.8828415000000001,-0.2974176,0.17162760000000002,-0.3601764,0.051421900000000006,-0.6232612,-1.525154,-1.1189885,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0.0
3978,2356,1,2005,2001,BW,BW.126,BW.126.0,D,C,A,?,?,E,?,B,B,A,A,D,5,3.2953467000000005,2.6420767000000005,1.7683107,2.5151525,2.7454779,2.5489929,1.7556386999999998,0.5591109999999999,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3979,2356,1,2006,2001,BW,BW.126,BW.126.0,D,C,A,?,?,E,?,B,B,A,B,B,5,3.2953467000000005,2.6420767000000005,1.7683107,2.5151525,2.7454779,2.5489929,1.7556386999999998,0.5591109999999999,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3980,2356,2,2006,2004,AH,AH.106,AH.106.0,D,C,A,?,?,D,?,B,B,B,A,B,4,0.5634545,0.0484052,1.4906267,0.1472346,0.7175020000000001,0.6493835,1.0429572,-0.4718153000000001,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3981,2357,1,2005,1997,K,K.7,K.7.0,B,?,A,A,A,B,C,A,B,A,E,D,4,-0.5453724,0.11756980000000003,-0.4531614000000001,0.1472346,-0.15672809999999998,-0.7051409000000001,-0.8984856999999999,-0.4080388,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3982,2357,1,2006,1997,K,K.7,K.7.0,B,?,A,A,A,B,C,A,B,A,A,F,4,-0.5453724,0.11756980000000003,-0.4531614000000001,0.1472346,-0.15672809999999998,-0.7051409000000001,-0.8984856999999999,-0.4080388,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3983,2359,1,2005,1996,BU,BU.38,BU.38.4,F,?,A,C,A,B,B,A,B,B,A,D,4,-0.4810925999999999,-0.3319999,-0.4531614000000001,-0.3940038,0.1108934,-0.2629904000000001,-0.9722114,-0.3766428,N,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3984,2359,1,2006,1996,BU,BU.38,BU.38.4,F,?,A,C,A,B,B,A,B,A,A,C,4,-0.4810925999999999,-0.3319999,-0.4531614000000001,-0.3940038,0.1108934,-0.2629904000000001,-0.9722114,-0.3766428,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3985,2360,1,2005,1999,BU,BU.38,BU.38.4,F,C,A,C,A,B,B,A,B,A,A,C,4,-0.4810925999999999,-0.3319999,-0.4531614000000001,-0.3940038,0.0871048,-0.2723481,-0.9722114,0.290987,M,-0.2315299,-0.2661168,-0.2723372000000001,3.068692,0.0
3986,2360,1,2006,1999,BU,BU.38,BU.38.4,F,C,A,C,A,B,B,A,B,B,B,D,4,-0.4810925999999999,-0.3319999,-0.4531614000000001,-0.3940038,0.0871048,-0.2723481,-0.9722114,0.290987,M,-0.2315299,-0.2661168,-0.2723372000000001,3.068692,0.0
3987,2360,2,2005,2000,BF,BF.36,BF.36.2,B,A,A,A,A,C,C,A,B,A,A,F,2,-0.5614424,-0.9544811,-1.0779504999999998,-1.002897,-0.9952753,-1.1964192,-0.82476,-0.8552402,M,-0.2315299,-0.2661168,-0.2723372000000001,3.068692,0.0
3988,2361,2,2005,2003,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,A,A,D,4,0.6357693,0.06569639999999999,1.6757493000000003,0.181062,0.9375463,0.4715876,1.3132846000000002,-0.2574036,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3989,2362,1,2005,2003,X,X.38,X.38.5,C,C,A,C,A,B,?,A,B,A,A,B,5,-0.8587365,1.2587852,0.2410486,1.1620566,-0.4719267,-0.6092247,-1.1811008,-0.2765475,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3990,2364,1,2005,1989,AQ,AQ.17,AQ.17.2,B,?,D,A,A,B,C,A,B,A,B,B,4,-0.0954137,-0.6432405,0.0790663,-0.4447449000000001,0.31904340000000003,-0.3869797,-0.9599238,-0.8284388,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3991,2364,1,2006,1989,AQ,AQ.17,AQ.17.2,B,?,D,A,A,B,C,A,B,A,B,F,4,-0.0954137,-0.6432405,0.0790663,-0.4447449000000001,0.31904340000000003,-0.3869797,-0.9599238,-0.8284388,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3992,2365,2,2005,1989,X,X.45,X.45.2,B,?,C,A,A,B,C,A,B,A,A,F,4,-0.4810925999999999,-0.8161519,-0.2911791,-0.8675874,-0.16267520000000002,-0.8022268,-1.0336494,-1.0794973,B,-0.2315299,-0.2661168,-0.2723372000000001,1.9619883,0.0
3993,2365,3,2006,1995,Q,Q.22,Q.22.4,B,?,A,A,A,E,C,A,B,C,A,C,5,0.1938455,0.0484052,1.3286443,0.3163716,1.2289563,0.2037239,-0.7264590999999999,-0.1786402,B,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3994,2365,4,2005,1995,Q,Q.22,Q.22.4,B,?,A,A,A,E,C,A,B,A,A,C,5,0.1938455,0.0484052,1.3286443,0.3163716,1.2289563,0.2037239,-0.7264590999999999,-0.1786402,B,-0.2315299,-0.2661168,-0.2723372000000001,1.9619883,0.0
3995,2365,4,2006,2002,X,X.24,X.24.10,B,C,A,A,A,C,?,A,A,A,A,C,2,-0.7221419,-0.9890633,-1.193652,-1.0367243,-0.9655396,-1.1496308000000002,-0.7878972,-0.8339084000000001,B,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3996,2366,1,2005,2002,BW,BW.107,BW.107.0,D,C,A,?,?,D,?,B,B,B,A,B,5,3.2953467000000005,1.950431,1.4906267,2.1768785,2.7395308,2.5454838,1.7925016,1.0786216999999998,L,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3997,2366,2,2006,2005,BW,BW.107,BW.107.0,D,C,A,?,?,D,?,B,B,A,C,C,5,3.2953467000000005,1.6910638,1.7683107,1.7540361,2.7395308,2.6285331000000003,1.7925016,1.2894233,L,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
3998,2366,3,2005,2005,BW,BW.107,BW.107.0,D,C,A,?,?,D,?,B,B,A,C,B,5,3.2953467000000005,1.6910638,1.7683107,1.7540361,2.7395308,2.6285331000000003,1.7925016,1.2894233,L,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
